"ID";"Area (microns²)";"Perimeter (mm)";"Center X";"Center Y";"Image ID";"Image filename";"User";"Term";"Annotation thumb";"Annotation in Cytomine"
"1333794";"10182.08821361199";"0.38592407811562973";"22169.44";"38080.32";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333794/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333794"
"1333781";"17271.384187710093";"0.5029790417998322";"33714.58";"38302.73";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333781/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333781"
"1333768";"21660.1295702181";"0.5549019153301623";"27822.24";"40127.70";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333768/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333768"
"1333755";"15508.719591074496";"0.47566044972552624";"27577.59";"41498.51";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333755/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333755"
"1333742";"15179.598754503771";"0.46498546438156124";"15858.83";"42375.00";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333742/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333742"
"1333729";"20265.988498452378";"0.5360286915165287";"33223.75";"43185.20";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333729/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333729"
"1333716";"13264.296559505046";"0.4377478906642416";"35620.17";"43319.53";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333716/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333716"
"1333703";"19938.397863369035";"0.5308169961139126";"10571.11";"45412.79";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333703/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333703"
"1333690";"25312.082936567516";"0.593585914644319";"23019.94";"45813.17";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333690/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333690"
"1333677";"21745.438303137835";"0.5670418141853368";"30963.71";"47643.15";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333677/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333677"
"1333664";"7932.819543999293";"0.33870231891807984";"8580.85";"47639.41";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333664/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333664"
"1333651";"16773.813670740386";"0.49476274875902254";"31922.90";"47866.60";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333651/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333651"
"1333638";"16633.162650694878";"0.48205805870992546";"22562.23";"48534.93";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333638/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333638"
"1333625";"11173.531260623637";"0.4034781550708606";"6492.86";"48489.59";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333625/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333625"
"1333612";"9277.484101007412";"0.36906415835814865";"30111.61";"48926.86";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333612/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333612"
"1333599";"22241.733652201394";"0.5498905939974996";"30110.19";"50668.05";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333599/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333599"
"1333586";"20626.861015885548";"0.5415095788453675";"14081.59";"51441.61";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333586/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333586"
"1333573";"8364.973947384839";"0.35295359153480566";"2857.24";"56880.38";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333573/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333573"
"1333560";"18174.585615617903";"0.5050749653100103";"17173.66";"58569.39";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333560/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333560"
"1333547";"21205.659728475388";"0.5506703021879955";"26019.67";"60833.28";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333547/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333547"
"1333534";"16246.40422476733";"0.4766342938304358";"27509.10";"60869.98";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333534/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333534"
"1333521";"7718.718852561017";"0.33725326021272484";"8672.00";"61153.71";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333521/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333521"
"1333508";"6391.014028704387";"0.30040554422413557";"23773.08";"61612.54";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333508/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333508"
"1333495";"23738.65325720077";"0.5836981036176807";"27642.64";"61883.92";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333495/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333495"
"1333482";"17401.578830925362";"0.48910135710530045";"24275.19";"64668.32";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333482/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333482"
"1333469";"10142.685525312692";"0.3746923763054613";"18988.95";"65251.46";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333469/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333469"
"1333456";"6774.329501285391";"0.3065660103378707";"16344.08";"66694.41";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333456/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333456"
"1333443";"23408.384769514552";"0.5991466167197521";"17483.72";"67564.24";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333443/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333443"
"1333430";"10084.665385584158";"0.38055948186101096";"16113.59";"67936.16";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333430/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333430"
"1333417";"4771.933338298407";"0.26523024455390765";"18344.76";"71372.73";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Dead";"http://cytomine.icube.unistra.fr/api/annotation/1333417/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333417"
"1333398";"13355.981131955372";"0.4365213996452655";"23583.37";"2864.94";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333398/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333398"
"1333385";"27454.109985275114";"0.6280489830801453";"25750.88";"3139.78";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333385/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333385"
"1333372";"11075.598365433289";"0.40121656970162756";"23982.66";"3633.23";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333372/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333372"
"1333359";"22116.6396806106";"0.5567459505647846";"21563.05";"4418.73";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333359/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333359"
"1333346";"16350.075375535254";"0.47770521456934756";"24048.48";"4698.37";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333346/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333346"
"1333333";"19727.35757490549";"0.5346231020948552";"23209.01";"5231.17";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333333/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333333"
"1333320";"14951.598732888746";"0.45995155910611196";"25942.91";"5331.99";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333320/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333320"
"1333307";"18276.854081689067";"0.5037542613854815";"23479.44";"5965.28";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333307/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333307"
"1333294";"15218.746409221769";"0.4612175729499511";"27637.36";"6289.97";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333294/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333294"
"1333281";"19153.532017149548";"0.5184859868952659";"26427.04";"7006.11";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333281/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333281"
"1333268";"7108.168459108738";"0.32417557820298304";"34557.92";"7967.76";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333268/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333268"
"1333255";"12651.068313449876";"0.41610605739555684";"36177.93";"9269.40";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333255/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333255"
"1333242";"27299.55963505282";"0.6259025711360577";"20776.70";"11879.53";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333242/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333242"
"1333229";"25433.478921230482";"0.6097717198501204";"19987.66";"14212.71";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333229/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333229"
"1333216";"22889.1363981407";"0.5794542787663067";"18594.43";"16727.31";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333216/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333216"
"1333203";"12159.618602429564";"0.4244577125144339";"21080.79";"17066.63";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333203/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333203"
"1333190";"15191.967883193158";"0.4796050763229605";"27392.35";"17373.46";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333190/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333190"
"1333177";"12464.001181621426";"0.42193029176842206";"34237.72";"18909.67";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333177/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333177"
"1333164";"19750.183080425104";"0.5212742266731542";"20792.31";"19054.36";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333164/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333164"
"1333151";"29566.29810497938";"0.6458758718320364";"34818.55";"20838.61";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333151/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333151"
"1333138";"12523.806556418649";"0.41947229863422425";"30068.99";"21845.89";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333138/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333138"
"1333125";"15465.363882266203";"0.4672886564590696";"29534.87";"22022.36";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333125/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333125"
"1333112";"24749.98892354792";"0.5943615001903915";"28164.14";"23039.80";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333112/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333112"
"1333099";"18647.2903584182";"0.5222695088947805";"18004.88";"23180.63";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333099/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333099"
"1333086";"12863.128736238328";"0.42831219562348505";"19018.27";"23277.58";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333086/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333086"
"1333073";"24360.042577855107";"0.6057981213518918";"21632.29";"23947.00";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333073/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333073"
"1333060";"21048.17649206905";"0.5392219089543053";"33330.55";"24664.66";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333060/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333060"
"1333045";"15621.571950766454";"0.4664279271291029";"38512.14";"25293.89";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333045/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333045"
"1333032";"26803.77435315172";"0.603897504083574";"30233.70";"25851.48";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333032/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333032"
"1333019";"20171.11600623677";"0.5451567673635869";"18444.57";"26761.92";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333019/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333019"
"1333006";"14889.498055860491";"0.4546629580432124";"13528.01";"27074.35";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1333006/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1333006"
"1332993";"21570.10271604574";"0.5442340673579775";"15637.87";"27581.60";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332993/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332993"
"1332980";"26120.029321887872";"0.6131208486856112";"17925.45";"27916.65";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332980/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332980"
"1332967";"15694.00148783431";"0.4757621213870003";"22079.72";"28176.89";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332967/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332967"
"1332954";"24546.21709214924";"0.5910592483607043";"15055.86";"28328.29";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332954/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332954"
"1332941";"19012.243413150994";"0.5165154219807474";"35477.21";"28430.77";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332941/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332941"
"1332928";"16909.364019161356";"0.5020205098681855";"22538.48";"28458.29";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332928/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332928"
"1332915";"22087.31081876975";"0.5462722870932264";"17094.18";"28747.34";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332915/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332915"
"1332902";"9972.960677007586";"0.3773018920931513";"17348.76";"29921.28";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332902/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332902"
"1332889";"19118.209866149915";"0.5116372205230707";"36494.62";"30553.45";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332889/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332889"
"1332876";"22233.19002723036";"0.557473496781864";"26951.34";"32434.60";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332876/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332876"
"1332863";"27809.371763921336";"0.6303990536119383";"37162.32";"32882.24";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332863/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332863"
"1332850";"18645.76015693085";"0.5199049781357252";"17320.58";"33161.77";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332850/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332850"
"1332837";"16528.726399183255";"0.48510100127034184";"11080.08";"33289.18";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332837/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332837"
"1332824";"22864.398140761943";"0.5662030424020279";"15200.38";"33426.60";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332824/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332824"
"1332811";"12153.752830061398";"0.41402261978226895";"16548.95";"33762.51";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332811/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332811"
"1332798";"17760.92114687119";"0.5097650187590959";"38730.71";"34807.15";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332798/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332798"
"1332785";"30904.20427208502";"0.6521954811789805";"29905.98";"34892.14";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332785/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332785"
"1332772";"25386.55274228516";"0.5951723756598092";"41047.82";"35235.65";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332772/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332772"
"1332759";"20356.14286941541";"0.5440316842814256";"10553.36";"35615.27";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332759/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332759"
"1332746";"18764.73332257226";"0.5332260577060197";"10139.51";"36306.65";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332746/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332746"
"1332733";"15199.23634025805";"0.4696562893134244";"10920.05";"36508.82";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332733/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332733"
"1332720";"19308.337400953053";"0.5421882771526785";"24610.60";"37257.76";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332720/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332720"
"1332707";"25044.425193071995";"0.6089715641446537";"24073.26";"37621.69";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332707/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332707"
"1332694";"25691.445388639495";"0.6197750830756356";"29082.41";"37727.60";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332694/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332694"
"1332681";"20405.491867382407";"0.5412095286522798";"14785.92";"37631.43";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332681/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332681"
"1332668";"30489.902219385294";"0.6598205759533049";"18420.45";"38331.44";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332668/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332668"
"1332655";"19533.02198601213";"0.5305267569740543";"11818.77";"38611.82";"5700";"IFTA_EXC_001_NX_III_10_25.svs";"lampert";"Sclerotic";"http://cytomine.icube.unistra.fr/api/annotation/1332655/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/5700/annotation/1332655"
